ID,TITLE,URL,PUBLISHER,CATEGORY,STORY,HOSTNAME,TIMESTAMP,URL_KEYWORDS
122028,rick hendrick buy first c7 z06 corvette 1 million,http://blog.dupontregistry.com/the-lifestyle/events/barrett-jackson/rick-hendrick-buys-first-c7-z06-corvette-for-1-million/,duPont REGISTRY \(blog\),t,debJKmKdGN4yjYMeP8vwccRHOaMSM,blog.dupontregistry.com,1397648197841,blog dupontregistry
322473,argentina request delay payment denied,http://poststar.com/news/state-and-regional/argentina-s-request-to-delay-payments-is-denied/article_31cc31b4-a912-5eee-b53b-c760c49427af.html,Glens Falls Post-Star,b,dAnZOhVBFIp0-qM-n4Cz0cJ6bJWiM,poststar.com,1403853544913,poststar
232508,cannes critic let gosling debut,http://www.key103.co.uk/news/entertainment/20140521-cannes-critics-let-down-by-gosling-s-debut/,Key 103 Manchester,e,dl4a_t0i7CF9oVMMJvy5-RYwC7miM,www.key103.co.uk,1400697012787,key103 co
120964,detroit pension deal set stage union push bankruptcy plan,http://www.wsws.org/en/articles/2014/04/16/pens-a16.html,World Socialist Web Site,b,dLagOHFJrQ7Yy6MK6wo9Pjioa1alM,www.wsws.org,1397643012446,wsws
305362,amazon talk uk network regarding fire phone,http://www.cbronline.com/news/mobile-and-tablets/amazon-in-talks-with-uk-networks-regarding-fire-phone-4297592,Computer Business Review,b,du-1bLu6hjI-CbM2f51YYbHc8JZGM,www.cbronline.com,1403187251853,cbronline
53335,sideshow paltrow positive spin split martin,http://www.philly.com/philly/entertainment/celebrities/20140327_Sideshow__Paltrow_s_positive_spin_on_split_with_Martin.html,Philly.com,e,dQQDUh_eqYkkA5MQTCOY1wWllgFnM,www.philly.com,1395958541496,philly
264333,uber ceo say raising massive round financing could,http://www.thegurdontimes.com/article/20140528/NEWS/305289987/-1/News,Gurdon Times,t,d_BReN-l7vmD1uMjBG3CM_CHr7q5M,www.thegurdontimes.com,1401358490784,thegurdontimes
19461,amy purdy inspires dancing star debut double amputee dance,http://www.examiner.com/article/amy-purdy-inspires-on-dancing-with-the-stars-debut-double-amputee-dances,Examiner.com,e,dTdeqBWgFavXloMWH4mHnK0q_enoM,www.examiner.com,1395165854735,examiner
270480,see rihanna naked dress brad pitt talk red carpet attack celebrity,http://www.oregonlive.com/celebrity-news/index.ssf/2014/06/see_rihannas_naked_dress.html,The Oregonian,e,deel8s3wZgxb61MHsElWvsuk35TSM,www.oregonlive.com,1401827160314,oregonlive
206625,amal face different engagement libya trial,http://gulfnews.com/news/region/libya/amal-faces-a-very-different-engagement-in-libya-trial-1.1330375,gulfnews.com,e,dXmuO6zMdgLljpMvoOYR09jgGHpRM,gulfnews.com,1399922087011,gulfnews
158336,bottle baby may disability risk,http://www.heraldscotland.com/news/health/bottle-babies-may-be-at-disability-risk.24033641,Herald Scotland,m,dBtzjecSZxyjmlMAkwkQl75gHv4DM,www.heraldscotland.com,1398348633081,heraldscotland
283109,priceline gobble opentable 2 6b cash deal,http://www.law360.com/articles/547767/priceline-gobbles-up-opentable-in-2-6b-cash-deal,Law360 \(subscription\),b,d106zVBYOtb_HKMHANjagpZw5e2JM,www.law360.com,1402740492218,law360
15379,closer look closer look wrap 3 14 14,http://www.cbs7kosa.com/news/details.asp\?ID=55755,KOSA,m,djzptyNqq7LnUYMMnr4kiAqwEwqDM,www.cbs7kosa.com,1395066254566,cbs7kosa
306591,learned amazon fire phone,http://www.examiner.com/article/what-we-learned-about-amazon-s-fire-phone,Examiner.com,t,dgPZoYkxoHxa7aMeHwGYSeDaf8w4M,www.examiner.com,1403198593479,examiner
381162,kristen stewart anne hathaway brie larson one guy,http://emptylighthouse.com/kristen-stewart-anne-hathaway-brie-larson-arent-just-one-guys-2068330350,Empty Lighthouse Magazine,e,dG-zjEN4pK_oNrMnT9aZIYB_fi8IM,emptylighthouse.com,1405496934866,emptylighthouse
26605,american idol recap top 10 sing billboard hit lady gaga one direction,http://www.billboard.com/articles/columns/pop-shop/5937735/american-idol-recap-the-top-10-sing-billboard-hits,Billboard,e,dBpi5_O6tUPUBvMIHrfes1CddVHFM,www.billboard.com,1395328718296,billboard
52958,amazon video streaming device announced next week,http://www.androidos.in/2014/03/amazon-video-streaming-device-is-being-announced-next-week/,AndroidOS.in,t,dySAGaFvCg-wX5MxRZNkJ2BedVsUM,www.androidos.in,1395957534877,androidos
239424,colorado river reach sea first time decade photo,http://www.sciencerecorder.com/news/see-it-colorado-river-reaches-sea-for-the-first-time-in-decades-photo/,Science Recorder,t,dLia-Jr2lbjtDHMTUUfhzIDvpve2M,www.sciencerecorder.com,1400824348922,sciencerecorder
279458,movie review fault star,http://www.iol.co.za/tonight/movies/movie-review-the-fault-in-our-stars-1.1703059,Independent Online,e,d6gvNZSb4XfZc4Mu_LM_scaSHr47M,www.iol.co.za,1402677163878,iol co
284483,pat patterson wwe legend come gay,http://www.thehollywoodgossip.com/2014/06/pat-patterson-wwe-legend-comes-out-as-gay/,The Hollywood Gossip,e,dxV577w2585tAEMvwcbHD4_RircjM,www.thehollywoodgossip.com,1402751310094,thehollywoodgossip
401230,mcdonald ruling could bring big labor back brink,http://pjmedia.com/tatler/2014/07/30/mcdonalds-ruling-could-bring-big-labor-back-from-the-brink/,PJ Media,b,dVHK1NwbYZuSB-MZayQWVGdNouSYM,pjmedia.com,1406778010351,pjmedia
252381,tootsie roll e cigarette fast maker told,http://www.bostonglobe.com/business/2014/05/25/sweets-makers-work-keep-names-off-cigarettes/GcPeccQYfmfTM40htYlg4N/story.html,Boston Globe,m,dLyhU-VdYWjV2PMc7QzvMQ-GtCeZM,www.bostonglobe.com,1401114662536,bostonglobe
29367,turkish user evade twitter ban,http://blogs.wsj.com/digits/2014/03/21/how-users-evade-turkeys-twitter-ban/,Wall Street Journal \(blog\),b,drWjpn6_UzSkmiM_9qWYJe3-LIGPM,blogs.wsj.com,1395504355000,blogs wsj
311308,waterworld sequel storm today another 1 3 next 7 day,http://www.startribune.com/blogs/264129911.html\?src=news-stmp,Minneapolis Star Tribune \(blog\),b,dhc1nz3OGqyQ6IMsCit82j6t5nCOM,www.startribune.com,1403634906781,startribune
15933,obamacare enrollment reach 5 million,http://chicagodefender.com/2014/03/18/obamacare-enrollment-reaches-5-million/,Chicago Defender,b,dUGqnyCCIa_a8XM3oYqtaQwB6dXJM,chicagodefender.com,1395155268349,chicagodefender
748,chiquita fyffes agree 1 07 billion merger deal 4th update,http://online.wsj.com/article/BT-CO-20140310-707916.html,Wall Street Journal,b,d2OyTeAXDFQpb3M9Cr_Ftde6Ig0aM,online.wsj.com,1394487588160,online wsj
88187,mozilla ceo brendan eich cave,http://www.mantecabulletin.com/section/160/article/102666/,Manteca Bulletin,t,d9UjCbiQnhh-VnMHdCsHeDVQDYRrM,www.mantecabulletin.com,1396932577894,mantecabulletin
161320,ray fisher cyborg batman v superman,http://www.ign.com/articles/2014/04/25/ray-fisher-cast-as-cyborg-in-batman-vs-superman,IGN,e,dkCTgGibd-N6uvMa9IKm_IPX7HMdM,www.ign.com,1398405937257,ign
4422,ship leaf libya rebel port carrying oil official say,http://www.todayszaman.com/news-341811-ship-leaves-libya-rebel-port-carrying-oil-official-says.html,Today's Zaman,b,dZN_cm41wSN59aMjra4bdYw_-ofgM,www.todayszaman.com,1394561570916,todayszaman
206360,game throne zach recap may 11 2014,http://www.tvgrapevine.com/2013-12-12-08-05-13/game-of-thrones/6740-game-of-thrones-zach-s-recap-for-may-11-2014,TVGrapevine.com,e,dRrU2zku1t26MIMNTwbzQREm9Ox5M,www.tvgrapevine.com,1399919946030,tvgrapevine
10907,kim kardashian show cleavage miami,http://iwantpop.com/6199/kim-kardashian-shows-off-cleavage-in-miami/,iWantPop,e,dgrugNy8JhKGJpM4mzHwu-gX3uV9M,iwantpop.com,1394717938685,iwantpop
252610,boj confident recovery quietly eye stimulus exit,http://www.thestar.com.my/Business/Business-News/2014/05/27/BoJ-more-confident-about-recovery-quietly-eyes-stimulus-exit/,The Star Online,b,dpZRcBbLdANpLFMrLkHVXST964oUM,www.thestar.com.my,1401158039867,thestar com
402986,sharknado 2 live commentary marcus schneck,http://blog.pennlive.com/go/2014/07/share_sharknado_2_experience_t.html,The Patriot-News \(blog\),e,dFn6sb4dXtciIDMotWsW8OhD37C0M,blog.pennlive.com,1406792646694,blog pennlive
56898,debate forum 03 25,http://www.daytoncitypaper.com/debate-forum-0325/,Dayton City Paper,b,dQSQ6Um1Q8sTkYMIw8ys0x_yLeV9M,www.daytoncitypaper.com,1396013080069,daytoncitypaper
368102,slowing pc sale given lift according analyst,http://www.valuewalk.com/2014/07/slowing-pc-sales-given-lift-according-analyst/,ValueWalk,t,daA23ZZZ0ttX_SMDqPaVUaym2IJpM,www.valuewalk.com,1404826637630,valuewalk
96092,carl icahn end proxy fight ebay company add independent director,http://business.financialpost.com/2014/04/10/carl-icahn-ends-proxy-fight-with-ebay-as-company-adds-independent-director/,Financial Post,b,dyEYffI0UIXV72MMI87w3o0T5w-ZM,business.financialpost.com,1397226052182,business financialpost
344583,david siegel westgate resort buy la vega hotel,http://www.bizjournals.com/orlando/news/2014/07/01/david-siegel-s-westgate-resorts-buys-las-vegas.html,Orlando Business Journal,b,du-NLnLZS5c6jYM5y2HAKPWcv-xhM,www.bizjournals.com,1404309119164,bizjournals
286216,u equity stall iraq concern loom,http://www.taipeitimes.com/News/biz/archives/2014/06/15/2003592778,Taipei Times,b,d-da-urOA5jISXMc7UJm8wQyKV-GM,www.taipeitimes.com,1402803220942,taipeitimes
210231,miley cyrus make tasteless rape joke,http://pagesix.com/2014/05/12/miley-cyrus-makes-tasteless-date-rape-joke/,Page Six,e,denr4gBnqVUfO1MzvZYchw966BhmM,pagesix.com,1399981328701,pagesix
252989,pfizer abandon takeover bid astrazeneca,http://www.ctvnews.ca/business/pfizer-abandons-takeover-bid-for-astrazeneca-1.1838477,CTV News,b,dt-x5_amGMvlV7Mrtwn4S7jXXL6LM,www.ctvnews.ca,1401161048480,ctvnews
244677,listeria risk prompt recall target trader joe product,http://wtvr.com/2014/05/22/listeria-risk-prompts-recall-of-target-and-trader-joe-products/,wtvr.com,m,dzQEjFCZ0F3XflMoFRJFKCYJipvcM,wtvr.com,1400884462345,wtvr
26465,obama joke ellen oscar selfie,http://thehill.com/blogs/blog-briefing-room/news/201261-obama-jokes-with-ellen-about-oscar-selfie,The Hill \(blog\),e,dEiTXeue2wtzgtMcUqXSBh9lVBrrM,thehill.com,1395327718510,thehill
341247,nasa launch global warming satellite initial bid failed,http://www.irishexaminer.com/world/nasa-to-launch-global-warming-satellite-after-initial-bid-failed-273877.html,Irish Examiner,t,dRqXu9DpXnG8O6MTAZxQpkkr4ELYM,www.irishexaminer.com,1404239023218,irishexaminer
289969,european central bank policymaker bank test may tough,http://www.newindianexpress.com/business/news/European-Central-Bank-Policymaker-Bank-Tests-May-Be-Too-Tough/2014/06/16/article2283702.ece,The New Indian Express,b,dWFE6j8qiln4-gM9XHXLwrtbu9G3M,www.newindianexpress.com,1402916283348,newindianexpress
143774,discovery channel cancel everest jump event fatal avalanche,http://www.mediaite.com/tv/discovery-channel-cancels-everest-jump-event-after-fatal-avalanche/,Mediaite,e,dMSoeDmKF4rqvmMYJLNmN00gsPyfM,www.mediaite.com,1398057761688,mediaite
59905,australian official link made missing malaysian jet debris,http://azstarnet.com/ap/business/australian-officials-no-link-can-be-made-to-missing-malaysian/article_5d752d78-bfe1-5af8-b29b-44efbc14aefd.html,Arizona Daily Star,b,dxmNe0_ErE0t6UM1hmHBJbhlOJTnM,azstarnet.com,1396066130550,azstarnet
379680,skin rash itch due allergy blame nickel ipad,http://www.wallstreetotc.com/skin-rash-blame-ipad/25797/,WallStreet OTC,m,d1vnrTWUy_ZalkMgcBoaBTFrjtT1M,www.wallstreetotc.com,1405444104310,wallstreetotc
48489,htc one m8 priced ready buy three,http://www.3g.co.uk/PR/March2014/htc-one-m8-now-available-on-three.html,3G.co.uk,t,dtrwBSe3r7m608MhX7j3pXTLfPeAM,www.3g.co.uk,1395883828184,3g co
419883,apple release 12 9 inch ipad 2015 report,http://www.news1130.com/2014/08/27/apple-to-release-new-12-9-inch-ipad-in-2015-report-2/,News1130,t,dhgRw7yaeRHmUjMNHxwoPnElbooIM,www.news1130.com,1409209444149,news1130
38221,kingfisher see sale accelerate,http://www.expressandstar.com/business/2014/03/25/kingfisher-sees-sales-accelerate/,expressandstar.com,b,duZSkrdXoSMaAlMktN3SGVcxZJF1M,www.expressandstar.com,1395754446503,expressandstar
405847,internet stock moving hour expedia inc nasdaq expe web com,http://www.marketsinsider.com/internet-stocks-moving-after-hours-expedia-inc-nasdaqexpe-web-com-group-incnasdaqwwww-linkedin-corp-nyselnkd/33599/,Markets Insider,b,dnXRE0o5UVN0DrMAIq1BJtU9pLYyM,www.marketsinsider.com,1406851172849,marketsinsider
219767,qatari royal family buy deutsche bank share,http://www.telegraph.co.uk/finance/10840306/Qatari-royal-family-buys-Deutsche-Bank-shares.html,Telegraph.co.uk,b,d00cInYMRHLlE8MjJH5RWuRePdmMM,www.telegraph.co.uk,1400509908047,telegraph co
381765,weird al yankovic kick week video happy parody,http://abcnews.go.com/Entertainment/weird-al-yankovic-kicks-off-week-videos-happy/story\?id=24555643,ABC News,e,d2f_eBzHtc1VFwM1usrdLo8QmEFQM,abcnews.go.com,1405502109523,abcnews go
52372,facebook stock drop 7 wake oculus acquisition,http://segmentnext.com/2014/03/27/facebook-stock-drops-7-wake-oculus-acquisition/,SegmentNext,t,dmIoFKGLr8_YMPMoxy6bGPu4AuaFM,segmentnext.com,1395954640234,segmentnext
264874,apple acquisition beat confirmed finally explained,http://www.techzim.co.zw/2014/05/apples-acquisition-beats-confirmed-finally-explained/,Technology Zimbabwe,t,doG4QcDsTGD-TsMy84CiqWv8gieYM,www.techzim.co.zw,1401361471264,techzim co
384097,galaxy alpha samsung answer iphone 6 possible august launch,http://www.ecumenicalnews.com/article/galaxy-alpha-samsung-iphone-6-possible-august-launch-25601,Ecumenical News,t,dlXt3nnEalkQFOMuKZyUiE5DvXluM,www.ecumenicalnews.com,1405560582632,ecumenicalnews
37105,westfield valencia town center event gear relay life,http://www.signalscv.com/section/36/article/116732/,Santa Clarita Valley Signal,m,dTbsQgTrTanUNHMLM__T8SbCOsfcM,www.signalscv.com,1395629049135,signalscv
316112,hosting mayor conference let dallas showcase city,http://www.nbcdfw.com/news/local/Hosting-Mayors-Conference-Lets-Dallas-Showcase-the-City-264166491.html,NBC 5 Dallas-Fort Worth,t,dY2LkxCJhKnOPNMKYrhaF4pNZOj2M,www.nbcdfw.com,1403711329951,nbcdfw
181079,tyson food tsn release quarterly earnings result miss expectation,http://www.watchlistnews.com/tyson-foods-tsn-releases-quarterly-earnings-results-misses-expectations-by-0-03-eps/14135/,Watch List News \(press release\),b,dqEsDIV3EvaVLiMT79js7h8g6wXXM,www.watchlistnews.com,1399373114140,watchlistnews
109567,chance audit lowest year,http://www.news-register.net/page/content.detail/id/598825/Chance-of-Audit-Lowest-in-Years.html\?nav=515,Wheeling News Register,b,d_7ET8ytTtMpzWMN7gZvqZJ8PZ4OM,www.news-register.net,1397452400272,news register
287782,game throne season 4 episode 10 child,http://comicbook.com/blog/2014/06/15/game-of-thrones-season-4-episode-10-the-children/,Comicbook.com \(blog\),e,dk-StuXUaZbMudMnMItoBJAcuPRQM,comicbook.com,1402815123257,comicbook
202875,molly smitten downes sing austrian bearded lady conchita wurst,http://www.express.co.uk/news/showbiz/474613/Molly-Smitten-Downes-to-sing-against-Austrian-bearded-lady-Conchita-Wurst-in-Eurovision,Express.co.uk,e,dyaHTRyzxDOk6fMoGuMjh-2X5JsQM,www.express.co.uk,1399701885988,express co
263268,u stock p 500 fall shy record break four day gain,http://www.gmanetwork.com/news/story/363152/economy/finance/us-stocks-s-amp-p-500-falls-shy-of-a-record-breaks-four-days-of-gains,GMA News,b,dn1KaBURKjOXNeMGyRxC_LI83VrEM,www.gmanetwork.com,1401350963195,gmanetwork
178316,see promo next week game throne,http://www.411mania.com/movies/news/321708/See-the-Promo-For-Next-Week%5C%5Cs-Game-of-Thrones.htm,411mania.com,e,dvRWWlMhZECbzfMzzb8eP5T1tEbTM,www.411mania.com,1399316881219,411mania
247669,ksby investigates solution improving mental health care part 3,http://www.ksby.com/news/ksby-investigates-solutions-to-improving-mental-health-care-part-3/,KSBY San Luis Obispo News,m,d5Fv0LGoKNKFOXMDfXZ6fFBV09ykM,www.ksby.com,1400940963711,ksby
62520,cannon reveals celebrity sex partner,http://www.belfasttelegraph.co.uk/entertainment/news/cannon-reveals-his-celebrity-sex-partners-30134485.html,Belfast Telegraph,e,dck_-A4lW-TT8rMMMlC9sjBB--9kM,www.belfasttelegraph.co.uk,1396075923247,belfasttelegraph co
5622,mind blowing cosmic calendar tonight cosmos premier,http://www.businessinsider.in/Heres-The-Mind-Blowing-Cosmic-Calendar-From-Tonights-Cosmos-Premier/articleshow/31764178.cms,Businessinsider India,t,dZ9Dt3M_96s6vvMSB5n0INMObqVuM,www.businessinsider.in,1394585507620,businessinsider
88833,android tv challenge apple amazon roku report,"http://www.tomsguide.com/us/google-android-tv,news-18565.html",Tom's Guide,t,d7UfLpF1W3_ykyMNzOxfasRDfggJM,www.tomsguide.com,1396934296960,tomsguide
25564,google android wear brings operating system accessory,http://www.mensjournal.com/gear/electronics/googles-android-wear-brings-operating-system-to-accessories-20140319,Men's Journal,t,dJ6DoMU_ux4NHfMwCQqitQAP60BgM,www.mensjournal.com,1395323396468,mensjournal
182059,amd announces low power chip architecture licensing deal arm,http://gadgets.ndtv.com/internet/news/amd-announces-low-power-chip-architecture-licensing-deal-with-arm-518995,NDTV,t,djYshNh5skKYi9MltCwElKVNQRB0M,gadgets.ndtv.com,1399378136924,gadgets ndtv
176752,eu expects recovery lower unemployment faster,http://www.ipolitics.ca/2014/05/05/eu-expects-recovery-to-lower-unemployment-faster/\?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=eu-expects-recovery-to-lower-unemployment-faster,iPolitics.ca \(subscription\),b,dkL4oqsDgWfQhgMHeU_1tJgJbPVYM,www.ipolitics.ca,1399308497060,ipolitics
228671,lost river cannes review,http://www.hollywoodreporter.com/review/lost-river-cannes-review-705908,Hollywood Reporter,e,dp1yEdXqQNSNsGMdmYgGQk8AjBd8M,www.hollywoodreporter.com,1400651154539,hollywoodreporter
400643,caribbean mosquito borne virus strike st louis county resident,http://www.stltoday.com/lifestyles/health-med-fit/health/caribbean-mosquito-borne-virus-strikes-st-louis-county-resident/article_9708950b-4518-5ec2-8be7-d28dff601c4c.html,STLtoday.com,m,druVU1mu5Dl6fVMGBCh2ZsK6LnK-M,www.stltoday.com,1406733256013,stltoday
247001,shield actor michael jace charged murder wife death,http://news92fm.com/439956/the-shield-actor-michael-jace-charged-with-murder-in-wifes-death/,News 92 FM,e,dY24YFNAdZKbPQMe1Zjg8rOWg-IlM,news92fm.com,1400936311802,news92fm
184454,walt disney company nyse dis release ar rahman million dollar,http://ustradevoice.com/the-walt-disney-company-nysedis-to-release-a-r-rahmans-million-dollar-arm-soundtrack-digitally-on-may-13-5092.html,USTrade Voice,b,dEznTp4zoY6kvXMiDQBsZ6XZvJxYM,ustradevoice.com,1399430809868,ustradevoice
402655,wheeler talk rep cárdenas twc dodger letter,http://www.broadcastingcable.com/news/washington/wheeler-talks-rep-c-rdenas-over-twcdodgers-letter/132787,Broadcasting \& Cable,t,dbKzarLaquK-4hMiAVKbsQtTmtIrM,www.broadcastingcable.com,1406790661946,broadcastingcable
81226,nasdaq lead another day p 500 hit time high,http://news.investors.com/investing-stock-market-today/040114-695409-techs-lead-another-rally-after-dovish-yellen-comments.htm,Investor's Business Daily,b,d3cUsM128OliWkMA4cIC2VBLJpC1M,news.investors.com,1396434578009,news investors
420210,ricky gervais channel house card frank underwood netflix emmy ad,http://www.mediaite.com/tv/ricky-gervais-channels-house-of-cards-frank-underwood-for-netflix-emmys-ad/,Mediaite,e,dLPFqHGxnGlYwXMTgl3oAbVW_tkBM,www.mediaite.com,1409211430012,mediaite
244358,healthwatch sunscreen myth debunked,http://www.keyc.com/story/25594867/healthwatch-sunscreen-myths-debunked,KEYC,m,dGS4WfSFbSG1m5Mn2edoiXNWxZ8nM,www.keyc.com,1400883456798,keyc
400141,apple set purchase radio app swell 30 million,http://www.todaysiphone.com/2014/07/apple-set-purchase-radio-app-swell-30-million/,Today's iPhone,t,dCdKP3s-JWXkQfM4zj5cNXtCpnFvM,www.todaysiphone.com,1406729011563,todaysiphone
296285,video jimmy fallon tonight show take orlando,http://www.broadwayworld.com/bwwcomedy/article/VIDEO-Jimmy-Fallon-THE-TONIGHT-SHOW-Take-Orlando-20140617,Broadway World,e,dYczrvB7ST8vb6MkZLIi2pNG5soTM,www.broadwayworld.com,1403019586873,broadwayworld
77290,metso confirms receiving unsolicited approach weir group quick fact,http://www.rttnews.com/2295631/metso-confirms-receiving-unsolicited-approach-from-weir-group-quick-facts.aspx\?type=bn,RTT News,b,dn9I4_GpQnctQNMOAl9jKLeuJlfQM,www.rttnews.com,1396370467480,rttnews
323829,google remove search result wake eu privacy case,http://www.bloomberg.com/news/2014-06-26/google-removes-search-results-in-wake-of-eu-privacy-case.html,Bloomberg,t,d9lS4udzYF1qF7Mv1pGep_EC0dtIM,www.bloomberg.com,1403862200626,bloomberg
250993,osmo app connects real toy ipad game,http://www.delhidailynews.com/news/Former-Googlers-launch-gaming-device-Osmo-1401031328/,Delhi Daily News,t,dUdpG_NT33eQetMyvB3ZiGkgM8cfM,www.delhidailynews.com,1401103511583,delhidailynews
25669,flappy bird making comeback,http://www.fanlala.com/news/flappy-bird-making-comeback,Fanlala,t,dVD4oBpBU3kEyrMmhZzJpqGYYYSsM,www.fanlala.com,1395323929808,fanlala
400404,aca cost cutting mean medicare go broke till 2030,http://ehrintelligence.com/2014/07/29/aca-cost-cutting-means-medicare-wont-go-broke-till-2030/,EHRIntelligence.com,m,dz0odMZLAif_JxM3KmQVd9vRljVSM,ehrintelligence.com,1406731269510,ehrintelligence
414779,super price u 3 2m first superman comic book,http://www.channelnewsasia.com/news/entertainment/super-price-of-us-3-2m/1330140.html,Channel News Asia,e,dcUPPLZ4rn9G_FMdL4Fuu3t-M1kpM,www.channelnewsasia.com,1409016083944,channelnewsasia
409166,orlando bloom justin bieber fought twice video,http://hollywoodlife.com/2014/07/31/orlando-bloom-justin-bieber-second-fight-video-fought-twice/,Hollywood Life,e,d_C_Ay6P5m0AE3MSa8aQWdKNooCrM,hollywoodlife.com,1406877602769,hollywoodlife
273570,nasa snap cosmic color portrait,http://www.rdmag.com/news/2014/06/nasa-snaps-cosmic-color-portrait-%E2%80%9Cand-then-some%E2%80%9D,R \& D Magazine,t,dxrfehFJtNT5_4MyclRysvJ2xqIUM,www.rdmag.com,1401893293864,rdmag
64108,general motor recall 1 5 million vehicle,http://www.interaksyon.com/article/83756/general-motors-recalls-1-5-million-vehicles,InterAksyon,b,du0pFt_F52cbWwMlp0tV7MEO1QzGM,www.interaksyon.com,1396126150857,interaksyon
366985,u midday gold,http://www.brecorder.com/agriculture-a-allied/183/1200266/,Business Recorder,b,diWlTsROqjpNHYMZENAiQs4IOoPmM,www.brecorder.com,1404817050328,brecorder
7261,trista sutter juan pablo nikki bachelor finale mistake listen,http://www.reporter-times.com/entertainment/parade/entertainment/trista-sutter-on-juan-pablo-and-nikki-s-bachelor-finale/article_78ee78b6-ed0d-5099-b921-799a5264d7a7.html,Reporter-Times,e,dsxSK7cm0Bn72sM0Y-QP-7WD8mgLM,www.reporter-times.com,1394617891540,reporter times
118413,jordana brewster vin diesel pay tribute paul walker mtv award,http://www.digitalspy.com/movies/news/a564357/jordana-brewster-vin-diesel-pay-tribute-to-paul-walker-at-mtv-awards.html,Digital Spy,e,doeY73w4kKNO8TMjFfRcpgaQhiHpM,www.digitalspy.com,1397585463766,digitalspy
354418,playing guide movie theater week,http://www.goerie.com/article/20140704/ENTERTAINMENT0701/307049993/Now-Playing%3A-Your-guide-to-new-movies-in-theaters-this-week,GoErie.com,e,doQRt_Kdq1Ke_tMkYjCBMGGHc2PRM,www.goerie.com,1404460696419,goerie
149217,valeant ackman looking buy botox maker deal worth 48b,http://www.therecord.com/news-story/4478081-valeant-ackman-looking-to-buy-botox-maker-in-deal-worth-48b/,Waterloo Record,b,dk_uHqW5h1YmvOMkjSom8Eoc-mI7M,www.therecord.com,1398217275570,therecord
301670,washington redskin trademark canceled ruled disparaging patent board,http://www.thewrap.com/washington-redskins-trademarks-canceled/,TheWrap,b,dXVU3KhKpHSxleMNmc46pQj6e5zwM,www.thewrap.com,1403113198614,thewrap
412829,tim hortons timeline humble beginning 4000 plus location,http://www.ctvnews.ca/business/tim-hortons-timeline-from-humble-beginnings-to-4-000-plus-locations-1.1974939,CTV News,b,dk6ynYIHv7N1ZfME3VPp1B6TrZCnM,www.ctvnews.ca,1408994692322,ctvnews
32862,mad men star christina hendricks predicts joan future,http://www.hitfix.com/news/mad-men-star-christina-hendricks-predicts-joans-future,HitFix,e,dQMRQ72LOg_TxkMmaqtHLa50AhShM,www.hitfix.com,1395518429831,hitfix
122190,samsung high hope galaxy s5 reportedly expects ship 35m,http://bgr.com/2014/04/15/samsung-galaxy-s5-q2-shipments/,BGR,t,drCpDugYR8v0b_MXjCSKejZRflhuM,bgr.com,1397648454565,bgr
50072,girl shave head friend break school dress code,http://www.kwch.com/news/local-news/girl-shaves-head-for-friend-breaks-school-dress-code/25165176,KWCH,m,d9Ux6UIQ_J7csFM6oyFuNAmfznAqM,www.kwch.com,1395888819509,kwch
199190,dorothy return quite oz,http://www.stltoday.com/entertainment/movies/reviews/dorothy-s-return-is-not-quite-oz-some/article_65346a64-d309-5969-b4fc-a1b0a1a9936c.html,STLtoday.com,e,dn65XrZKNKohwhM_8yzhI-RSXyKJM,www.stltoday.com,1399639353788,stltoday
76119,expert raise fruit veg recommendation 7 portion day,http://www.theinformationdaily.com/2014/03/31/experts-raise-fruit-veg-recommendation-to-7-portions-a-day,The Information Daily,m,dDde4qrQUEHARmMp7YNFWAVXNCW5M,www.theinformationdaily.com,1396358157099,theinformationdaily
291914,kris jenner none happy kimye sell wedding photo,http://www.contactmusic.com/article/kris-jenner-kim-kardashian-kanye-west-wedding-photos_4245518,Contactmusic.com,e,dYNGdI-_pkJeCDM2VpiV886e7EPBM,www.contactmusic.com,1402940811157,contactmusic
32227,muppets wanted crew take limit one time video,http://www.ottawacitizen.com/entertainment/Review+Muppets+Most+Wanted+lots+felt+feeling/9640558/story.html,Ottawa Citizen,e,diQrhya8lRGCDBMMlA49jgPgs-w5M,www.ottawacitizen.com,1395515229998,ottawacitizen
273638,one stop shop apple news missed monday,http://bostinno.streetwise.co/2014/06/03/apple-wwdc-2014-recap-apple-announces-ios-8-os-x-yosemite-healthkit-homekit-swift/,BostInno,t,ddXI9ba1qZ8OCNM9ls1xCgbP5DUlM,bostinno.streetwise.co,1401893656375,bostinno streetwise
125077,euro dollar flat yellen signal caution,http://www.sbs.com.au/news/article/2014/04/17/euro-dollar-flat-yellen-signals-caution,SBS,b,d_3misxug-kW8rMcJxFZjryM6w8JM,www.sbs.com.au,1397705460570,sbs com
220680,apple google settle patent lawsuit,http://www.geeky-gadgets.com/apple-and-google-settle-patent-lawsuit-19-05-2014/,Geeky gadgets,t,dz4j6NI4UDee2zME8fJZGi4YR_ThM,www.geeky-gadgets.com,1400517517111,geeky gadgets
339914,u supreme court reject google bid dismiss street view suit,http://www.domain-b.com/companies/companies_g/google/20140701_rejects.html,domain-B,t,dAsmC8gQHiOQMWMy9-Pd8dgX0rcAM,www.domain-b.com,1404228010733,domain b
